18-09-23;9700934;264879;75;20;73
18-09-23;7005867;276288;94;0;88
18-09-23;3019101;848675;162;17;59
18-09-23;3835507;520023;92;19;54
18-09-23;9264461;480481;59;0;16
18-09-23;7667893;994108;152;20;12
18-09-23;5208689;900535;46;14;60
18-09-23;8106818;475311;119;0;72
18-09-23;4305103;494829;160;5;18
18-09-23;6281020;986012;155;19;17
18-09-23;6690031;498245;135;19;14
18-09-23;3333904;470223;80;13;4
18-09-23;7052193;703497;64;8;66
18-09-23;6649265;759887;135;8;86
18-09-23;5522980;899589;136;3;45
18-09-23;8461821;739954;94;0;80
18-09-23;7076629;751451;70;1;57
18-09-23;5328017;453543;98;8;94
18-09-23;6485570;517073;132;7;51
18-09-23;8486295;399652;147;6;70
18-09-23;2099011;705601;128;20;2
18-09-23;2910154;992284;26;3;4
18-09-23;7312305;532487;88;4;60
18-09-23;7670093;699592;59;15;78
18-09-23;4200946;311800;149;16;42
18-09-23;3866900;556714;163;4;1
18-09-23;9611292;745925;150;13;64
18-09-23;7110373;917374;149;8;42
18-09-23;6373151;510256;45;1;5
18-09-23;4524943;506625;123;9;79
18-09-23;2381276;209470;48;17;89
18-09-23;9677614;359378;149;7;25
18-09-23;4431191;313021;109;0;10
18-09-23;6331471;653571;96;2;81
18-09-23;5714517;543802;65;18;76
18-09-23;3385808;251919;161;9;57
18-09-23;9345812;953370;63;10;14
18-09-23;3541881;604489;66;6;48
18-09-23;4585828;707909;150;1;87
18-09-23;8062923;591664;141;2;53
18-09-23;2787175;565893;128;15;57
18-09-23;8506319;943515;35;3;34
18-09-23;5767583;518057;138;7;49
18-09-23;8437980;292360;73;5;43
18-09-23;5176770;830186;58;8;14
18-09-23;9219792;979871;153;3;12
18-09-23;5493133;597449;60;20;83
18-09-23;6854177;809137;94;4;54
18-09-23;7928008;421340;98;13;98
18-09-23;3351269;383977;144;5;7
18-09-23;8783077;435729;115;12;16
18-09-23;9198323;886372;52;1;78
18-09-23;4095773;581003;132;14;66
18-09-23;9247581;871343;69;7;11
18-09-23;7518207;611126;132;19;24
18-09-23;9761609;373991;114;12;69
18-09-23;7533799;278786;32;5;39
18-09-23;8718686;696535;40;16;29
18-09-23;2690252;870402;75;5;87
18-09-23;3886361;256013;85;14;7
18-09-23;4544082;666607;22;6;57
18-09-23;4891609;589174;107;14;55
18-09-23;3361678;905344;164;12;41
18-09-23;9561215;236744;153;5;32
18-09-23;6418348;293873;151;19;40
18-09-23;8994936;422665;159;0;53
18-09-23;5200205;593116;153;19;68
18-09-23;5393419;885850;170;8;19
18-09-23;4116270;522036;111;0;40
18-09-23;8837223;745363;151;16;92
18-09-23;7742739;767073;119;10;75
18-09-23;4871663;276161;104;19;80
18-09-23;9576311;247414;100;17;81
18-09-23;5445426;316252;20;6;36
18-09-23;9333141;500309;135;16;97
18-09-23;8020621;894067;106;16;47
18-09-23;9454940;879954;94;18;4
18-09-23;9615588;245534;135;3;64
18-09-23;6015588;601492;117;8;60
18-09-23;6972669;635038;84;13;99
18-09-23;3374645;883460;96;1;53
18-09-23;6893418;697265;110;13;82
18-09-23;7762061;329964;149;8;32
18-09-23;8472435;728661;64;5;6
18-09-23;7466095;382289;76;9;95
18-09-23;3719818;721067;42;5;99
18-09-23;6171115;624562;89;1;15
18-09-23;2622153;366750;155;18;45
18-09-23;2287736;836348;23;1;10
18-09-23;9401777;265692;104;14;43
18-09-23;8267339;571053;91;19;28
18-09-23;7544041;856000;115;1;29
18-09-23;3046763;661989;23;13;46
18-09-23;9707110;581011;87;9;68
18-09-23;3524362;358907;112;18;31
18-09-23;8960351;478662;85;4;84
18-09-23;8335663;929297;22;20;8
18-09-23;9280418;647497;135;19;92
18-09-23;5152680;711513;75;12;2
18-09-23;3683708;608835;134;2;31
18-09-22;9204523;846509;86;17;27
18-09-22;4176501;226595;26;15;41
18-09-22;4661317;869244;109;16;20
18-09-22;9094683;525776;72;18;4
18-09-22;8116092;786882;154;13;44
18-09-22;9587280;397003;104;6;57
18-09-22;3436753;651218;48;12;75
18-09-22;8331491;860837;21;14;79
