18-09-23;7865323;293283;79;3;76
18-09-23;3042822;378688;52;4;48
18-09-23;5524331;457209;126;14;32
18-09-23;3967048;838230;119;14;75
18-09-23;3255137;572206;121;0;9
18-09-23;5380040;875323;40;7;78
18-09-23;7038132;964795;153;1;68
18-09-23;3785398;603805;138;10;30
18-09-23;2326142;775116;109;16;88
18-09-23;7013479;623476;22;3;7
18-09-23;4290098;251140;160;19;75
18-09-23;4718854;524508;170;16;65
18-09-23;5929613;376923;162;13;66
18-09-23;6273696;907180;89;13;46
18-09-23;8402772;516614;111;10;32
18-09-23;6498341;332761;94;15;90
18-09-23;9065356;936469;52;8;6
18-09-23;7011788;293059;114;16;7
18-09-23;5058633;987154;97;11;18
18-09-23;6866738;820652;151;2;15
18-09-23;6928733;700773;85;7;28
18-09-23;2188861;961285;40;11;99
18-09-23;2548427;717598;112;5;88
18-09-23;8485783;386112;46;15;80
18-09-23;6988079;341227;122;14;64
18-09-23;8538671;386988;38;2;53
18-09-23;9592298;353566;149;4;2
18-09-23;2230242;534705;38;12;23
18-09-23;2111156;780774;73;20;16
18-09-23;6223131;838807;47;13;47
18-09-23;6296361;630000;56;6;56
18-09-23;5443406;745648;32;0;74
18-09-23;8129204;728088;140;9;73
18-09-23;9437302;907398;73;18;71
18-09-23;6498024;547675;97;16;43
18-09-23;6536538;835219;164;11;69
18-09-23;2870737;949842;126;20;89
18-09-23;5305024;314371;37;2;66
18-09-23;7292285;670680;21;8;28
18-09-23;7999726;695416;102;11;98
18-09-23;9843263;409073;98;17;77
18-09-23;9254457;297300;45;10;13
18-09-23;4128606;699637;161;16;70
18-09-23;8470288;914858;169;7;1
18-09-23;4359368;622736;135;4;47
18-09-23;9816240;459134;124;16;46
18-09-23;6212370;681681;45;13;28
18-09-23;7447118;472915;21;19;5
18-09-23;6762159;593153;101;4;48
18-09-23;4940897;944201;61;19;52
18-09-23;9552563;845091;148;11;31
18-09-23;9848686;497986;107;14;92
18-09-23;5513823;818512;58;6;51
18-09-23;2864181;577979;72;1;76
18-09-23;4561800;227328;141;9;35
18-09-23;5089814;993779;100;20;67
18-09-23;8212883;675207;31;5;59
18-09-23;7432549;941566;77;16;68
18-09-23;5557469;439841;121;17;42
18-09-23;7543614;853359;164;11;27
18-09-23;5756629;860155;106;1;33
18-09-23;2067784;290185;96;9;34
18-09-23;7977315;908716;125;1;86
18-09-23;2672216;848553;112;8;12
18-09-23;2935995;759750;83;7;12
18-09-23;5019375;616802;91;2;15
18-09-23;9966009;877259;166;12;16
18-09-23;5129410;466612;35;2;80
18-09-23;7750786;530496;158;4;87
18-09-23;2673297;740174;140;6;38
18-09-23;5945743;585032;90;7;56
18-09-23;2517309;878050;170;4;95
18-09-23;5924794;520534;89;3;38
18-09-23;3953242;249190;41;10;15
18-09-23;5943621;604376;110;13;44
18-09-23;2302572;729986;124;0;76
18-09-23;7298742;922883;31;20;65
18-09-23;5949458;485206;28;19;39
18-09-23;5566998;602457;100;6;73
18-09-23;2832125;306135;169;19;49
18-09-23;4258972;595044;99;7;14
18-09-23;6209799;967741;112;20;31
18-09-23;6208366;322252;129;18;81
18-09-23;4620795;471112;107;15;62
18-09-23;2595684;481628;86;2;97
18-09-23;7154475;582383;39;8;86
18-09-23;5623785;236390;106;17;4
18-09-23;3154615;324298;101;4;44
18-09-23;4245444;745912;39;2;75
18-09-23;5058407;877452;116;9;15
18-09-23;3796172;743687;167;5;30
18-09-23;6503124;736186;132;20;67
18-09-23;7039133;319008;161;11;76
18-09-23;5706943;307288;106;1;67
18-09-23;7812635;845943;130;18;50
18-09-23;4835742;845012;168;18;11
18-09-23;2339698;733467;103;3;53
18-09-23;7875913;643191;141;20;30
18-09-23;5344858;499939;117;1;75
18-09-23;9302118;225529;38;6;13
18-09-22;3583025;615218;93;5;6
18-09-22;5581138;435215;119;2;4
18-09-22;7482786;756319;100;3;21
18-09-22;3309716;487326;22;18;88
18-09-22;4361703;829451;157;15;6
18-09-22;2936999;586716;131;10;86
18-09-22;8838381;501161;92;20;94
18-09-22;7824694;875738;59;7;58
18-09-22;3841885;558798;121;7;33
18-09-22;3278259;794751;23;11;91
18-09-22;4941556;757483;102;14;31
18-09-22;9030676;368656;128;19;78
18-09-22;4573746;637149;43;17;70
18-09-22;2278550;983439;64;12;46
18-09-22;9223151;405345;138;3;6
18-09-22;6122686;958090;88;12;10
18-09-22;5176009;642686;36;2;42
18-09-22;2700841;284931;116;15;4
18-09-22;3093230;522869;168;19;71
18-09-22;3817841;767454;124;17;84
18-09-22;2507767;955578;33;10;86
18-09-22;2028293;772808;45;18;10
18-09-22;6927764;773166;117;12;2
18-09-22;4156284;432479;29;11;91
18-09-22;2770591;392249;130;7;64
18-09-22;7906626;573320;79;16;43
18-09-22;7498374;463089;56;20;18
18-09-22;4867458;835591;35;1;37
18-09-22;2173898;522539;125;8;98
18-09-22;5221659;614391;88;9;18
18-09-22;7638954;673542;75;17;84
18-09-22;6138972;761996;151;11;12
18-09-22;2354633;538910;152;16;99
18-09-22;7175373;956069;121;15;81
18-09-22;9081256;511664;88;18;32
18-09-22;5846960;915717;148;20;84
18-09-22;8520115;607279;29;19;38
18-09-22;4499993;501986;154;3;78
18-09-22;5874493;789234;55;9;9
18-09-22;5372471;896220;76;3;14
18-09-22;7281110;301455;100;17;83
18-09-22;8479812;710197;45;5;83
18-09-22;8551748;424778;112;16;52
18-09-22;7476069;755604;59;19;95
18-09-22;5285767;349686;47;19;71
18-09-22;5743189;877728;116;17;70
18-09-22;2954842;296216;56;6;67
18-09-22;6134283;469033;62;7;4
18-09-22;5212789;343846;24;3;76
18-09-22;4874321;577697;166;12;29
18-09-22;3202532;560287;122;2;1
18-09-22;7506153;494311;154;1;94
18-09-22;5390302;682972;116;1;53
18-09-22;9782887;591516;132;1;80
18-09-22;9180645;736634;61;8;24
18-09-22;3652372;707590;135;8;19
18-09-22;9080795;369627;169;16;14
18-09-22;8410575;259771;69;6;74
18-09-22;3779452;813556;136;20;23
18-09-22;5293365;340472;64;16;85
18-09-22;8481170;385268;170;8;6
18-09-22;9211884;423532;37;19;47
18-09-22;2522372;416149;134;15;96
18-09-22;2438589;935897;54;3;92
18-09-22;6502691;406811;107;10;52
18-09-22;3467765;499664;43;16;36
18-09-22;3221390;458860;123;4;97
18-09-22;2260653;997901;66;11;96
18-09-22;7041878;657776;24;19;76
18-09-22;5923164;226409;37;11;27
18-09-22;9323349;889741;55;10;100
18-09-22;2491158;993537;81;13;95
18-09-22;3586473;824001;63;11;53
18-09-22;3631281;335387;49;4;31
18-09-22;8097770;926467;122;6;1
18-09-22;7244998;380724;32;5;18
18-09-22;6478843;974995;69;4;72
18-09-22;7728545;396189;131;20;61
18-09-22;9961734;271362;110;11;66
18-09-22;5346659;314388;87;17;68
18-09-22;6233969;858852;45;5;52
18-09-22;4748680;219024;36;1;57
18-09-22;6854881;371259;155;7;9
18-09-22;7324074;893891;40;15;26
18-09-22;6036346;785607;134;8;99
18-09-22;3650861;675160;39;3;29
18-09-22;2264673;942135;142;17;87
18-09-22;2523057;758105;143;16;15
18-09-22;9264483;500391;85;0;57
18-09-22;9958595;388786;72;4;23
18-09-22;2163979;215621;34;17;12
18-09-22;6631356;550812;120;0;28
18-09-22;7347335;656729;84;3;74
18-09-22;6246694;908912;161;12;60
18-09-22;8547510;999730;31;9;48
18-09-22;6642182;669806;84;0;4
18-09-22;8462658;862171;115;6;36
18-09-22;7003136;408373;132;13;65
18-09-22;8027959;457402;86;3;92
18-09-22;6214325;586069;63;13;39
18-09-21;4286107;932665;103;6;7
18-09-21;5333676;312179;124;12;88
18-09-21;9469311;862553;42;6;57
18-09-21;6185742;864111;96;16;23
18-09-21;4970958;918550;36;2;44
18-09-21;9881986;677085;144;3;85
18-09-21;6353746;547829;66;10;66
18-09-21;4753278;840904;108;6;39
18-09-21;8800849;871468;135;18;2
18-09-21;9325633;232677;151;2;90
18-09-21;2412300;469289;46;15;76
18-09-21;6381050;958149;41;8;5
18-09-21;4944731;819707;161;11;93
18-09-21;5899429;960388;55;1;34
18-09-21;8058111;870509;24;12;15
18-09-21;7977435;667029;86;5;2
18-09-21;3049356;847453;121;1;27
18-09-21;6637425;584837;61;19;34
18-09-21;3849889;601698;110;6;9
18-09-21;7032815;421110;21;2;46
18-09-21;5790164;321704;43;19;45
18-09-21;5739183;421247;140;16;31
18-09-21;3667715;568711;85;7;7
18-09-21;8445770;466676;84;15;2
18-09-21;2555649;825156;132;2;68
18-09-21;4907279;403624;20;12;80
18-09-21;8063283;251721;138;16;83
18-09-21;7239789;308969;107;8;17
18-09-21;8691231;348653;86;10;89
18-09-21;8163968;735621;47;13;2
18-09-21;5277818;611368;74;13;25
18-09-21;4262211;325696;128;11;63
18-09-21;8374919;207956;22;18;37
18-09-21;2293201;733044;37;10;66
18-09-21;9851257;395688;127;8;11
18-09-21;7611794;844930;26;12;34
18-09-21;6521842;261604;86;19;31
18-09-21;3171821;423660;118;0;51
18-09-21;4424299;804534;73;1;27
18-09-21;3547811;824486;84;11;99
18-09-21;5775266;567586;36;19;91
18-09-21;2816724;779075;27;1;72
18-09-21;8636657;793670;24;14;91
18-09-21;8012247;926127;31;5;91
18-09-21;7344450;339124;129;12;42
18-09-21;2746204;853216;104;15;57
18-09-21;8419682;466915;42;9;55
18-09-21;2619466;958519;138;6;64
18-09-21;6157940;485137;154;4;38
18-09-21;3052143;543491;152;3;20
18-09-21;4157662;555938;42;18;58
18-09-21;4133273;228769;37;16;85
18-09-21;4761594;238200;34;1;6
18-09-21;4369677;260642;96;20;33
18-09-21;3362721;837095;57;14;23
18-09-21;8690268;277830;118;10;43
18-09-21;6660118;611707;165;15;86
18-09-21;6328655;877129;146;20;38
18-09-21;6509833;663345;107;5;69
18-09-21;6026245;995937;92;15;48
18-09-21;9086318;298613;36;3;52
18-09-21;6741765;879110;28;13;66
18-09-21;3024838;563768;67;1;56
18-09-21;2338413;556642;170;1;73
18-09-21;6762435;655237;50;20;18
18-09-21;3369590;472572;51;20;23
18-09-21;5850444;691672;61;17;80
18-09-21;4195758;514558;87;20;33
18-09-21;8317070;505423;87;17;3
18-09-21;5641604;729410;132;10;51
18-09-21;7911041;792367;128;11;24
18-09-21;2863454;476323;103;5;91
18-09-21;8993570;360696;47;20;68
18-09-21;7985598;946918;30;5;51
18-09-21;2703315;466380;147;16;99
18-09-21;7025891;288140;47;3;90
18-09-21;3079447;416115;20;19;8
18-09-21;9767071;845028;143;9;30
18-09-21;9950764;202102;108;16;80
18-09-21;9203044;376585;74;5;38
18-09-21;4757378;705610;74;11;44
18-09-21;6236945;554060;55;18;51
18-09-21;8208177;911651;29;0;22
18-09-21;3609626;963284;72;7;40
18-09-21;3816287;856149;121;5;65
18-09-21;5466025;626502;60;17;58
18-09-21;9408552;454086;141;1;79
18-09-21;3324469;531241;150;20;30
18-09-21;3435684;847131;78;10;27
18-09-21;2500854;979720;41;6;37
18-09-21;7007532;547899;127;16;91
18-09-21;3366032;989297;168;0;68
18-09-21;8065837;366775;105;2;94
18-09-21;3802600;790281;106;9;22
18-09-21;3686680;901854;20;12;18
18-09-21;8227621;750333;57;6;52
18-09-21;6254743;669327;36;7;67
18-09-21;2528899;940640;85;0;21
18-09-21;6045823;887188;33;19;58
18-09-21;9960158;457315;90;15;50
18-09-20;5962865;700267;73;1;82
18-09-20;3663433;963309;167;16;1
18-09-20;7066784;981164;59;13;64
18-09-20;5414581;706846;26;14;21
18-09-20;2321950;729979;41;18;9
18-09-20;4336781;940084;109;8;72
18-09-20;6874808;203240;20;16;31
18-09-20;7726618;846190;23;20;96
18-09-20;7112132;968901;36;6;44
18-09-20;8045453;894465;98;4;15
18-09-20;6684888;387642;109;3;15
18-09-20;5004954;462478;53;17;23
18-09-20;4902037;437029;158;13;85
18-09-20;4675245;912877;78;19;12
18-09-20;2693992;516170;63;1;82
18-09-20;5950744;868164;20;3;6
18-09-20;6976746;897104;154;0;61
18-09-20;7938608;917394;40;10;11
18-09-20;6983955;793121;60;19;91
18-09-20;2883617;652967;36;13;83
18-09-20;8638468;506597;82;18;88
18-09-20;7466426;994831;42;14;3
18-09-20;4736821;769250;133;9;8
18-09-20;2775592;999958;110;9;33
18-09-20;2002581;389174;144;7;6
18-09-20;7723076;859132;56;12;65
18-09-20;8154536;377259;167;19;43
18-09-20;5781967;229990;103;20;37
18-09-20;9751284;839664;42;7;94
18-09-20;7627821;209338;33;10;76
18-09-20;3213713;616086;71;6;30
18-09-20;2703830;746465;34;0;25
18-09-20;8230424;768831;128;6;17
18-09-20;8195212;426129;31;16;30
18-09-20;8488730;608328;94;3;75
18-09-20;5539686;954235;114;17;49
18-09-20;4673853;646246;107;15;52
18-09-20;4607536;507377;40;17;31
18-09-20;9143172;430961;86;5;82
18-09-20;9390837;390997;93;3;96
18-09-20;6233077;263522;149;14;45
18-09-20;4177327;327224;99;3;91
18-09-20;7117888;266755;149;12;41
18-09-20;2735650;386197;89;5;82
18-09-20;8122318;558369;143;20;58
18-09-20;3489623;588146;115;0;22
18-09-20;7684350;906944;73;2;81
18-09-20;4734989;589801;113;13;69
18-09-20;8141716;631688;161;5;18
18-09-20;4849397;252355;126;11;17
18-09-20;9325307;614634;156;7;14
18-09-20;9452642;723021;147;1;78
18-09-20;8202209;993667;160;3;42
18-09-20;8324342;270201;24;5;57
18-09-20;9940585;416018;99;4;11
18-09-20;8801102;362364;129;3;46
18-09-20;2561781;487234;50;5;30
18-09-20;2696505;322491;146;6;19
18-09-20;2458899;843660;126;17;51
18-09-20;3417383;449705;38;11;29
18-09-20;2436562;926097;117;20;41
18-09-20;9677254;842804;22;1;91
18-09-20;7378397;283695;126;11;31
18-09-20;2994298;621058;89;12;86
18-09-20;7680192;688837;47;16;10
18-09-20;6810373;834205;170;7;44
18-09-20;7393516;807423;40;2;19
18-09-20;9518009;477033;106;17;92
18-09-20;9880187;389410;131;5;35
18-09-20;3819781;880907;73;17;53
18-09-20;3354667;802369;78;14;25
18-09-20;6182353;900202;98;11;77
18-09-20;8762964;230624;98;2;77
18-09-20;9078442;855954;36;6;37
18-09-20;5869834;712036;60;13;91
18-09-20;2316430;749477;126;10;73
18-09-20;8462815;400340;50;4;62
18-09-20;7623136;823328;38;19;25
18-09-20;7500860;408862;121;13;15
18-09-20;7241552;436768;113;0;9
18-09-20;2432830;814704;48;19;93
18-09-20;8530791;689159;151;0;74
18-09-20;6593647;561642;146;8;3
18-09-20;6709471;862756;110;19;84
18-09-20;8607753;760536;121;12;24
