18-09-23;6985039;371748;152;17;95
18-09-23;4168688;312062;41;0;26
18-09-23;6554154;300831;89;15;21
18-09-23;4923126;587482;138;5;86
18-09-23;7948675;626415;39;5;97
18-09-23;8361332;272269;69;13;46
18-09-23;6668336;882822;165;13;41
18-09-23;6576694;354916;72;20;34
18-09-23;5775271;282898;69;2;88
18-09-23;5697013;379571;152;12;56
18-09-23;4806390;662788;96;19;45
18-09-23;7433500;769325;165;11;95
18-09-23;9085140;755918;46;3;26
18-09-23;4921262;973386;31;5;35
18-09-23;3418874;587251;116;4;10
18-09-23;9299158;360638;110;7;6
18-09-23;9580543;866516;35;17;66
18-09-23;3489336;370405;166;8;46
18-09-23;5749106;797586;144;3;1
18-09-23;5538921;216818;63;11;84
18-09-23;7794708;639656;156;7;43
18-09-23;5921391;716796;88;15;21
18-09-23;5440685;251462;151;10;23
18-09-23;5437590;778615;74;15;55
18-09-23;4762597;741497;72;20;28
18-09-23;7552210;882896;57;12;98
18-09-23;5730931;934378;150;10;96
18-09-23;4174677;854719;158;18;92
18-09-23;5075555;546769;44;0;94
18-09-23;6718712;263384;97;1;59
18-09-23;5731306;557039;80;6;97
18-09-23;4736039;557140;90;19;96
18-09-23;8270941;809900;85;11;99
18-09-23;7485159;689611;69;2;84
18-09-23;6970557;514789;53;5;28
18-09-23;5723683;707607;51;4;36
18-09-23;3509195;280883;22;8;52
18-09-23;2032005;491391;90;18;24
18-09-23;2391075;417770;96;16;14
18-09-23;9883570;893052;39;9;67
18-09-23;6287494;882485;22;13;85
18-09-23;7549069;762177;45;17;76
18-09-23;8623637;708088;110;18;23
18-09-23;8505329;802249;115;13;6
18-09-23;9088320;890924;72;5;57
18-09-23;3169746;280507;66;12;18
18-09-23;5890918;707102;84;11;42
18-09-23;5758183;871339;156;13;85
18-09-23;2397318;804982;124;8;99
18-09-23;3890357;409459;110;1;75
18-09-23;2083882;853825;69;6;31
18-09-23;3216661;456857;62;11;28
18-09-23;3709369;688981;51;4;43
18-09-23;8923622;976031;151;12;29
18-09-23;6732765;460961;64;18;64
18-09-23;2425525;227125;118;17;83
18-09-23;8801967;438352;78;5;51
18-09-23;3413923;687056;39;9;24
18-09-23;4153416;639478;76;14;54
18-09-23;5804045;408864;163;12;50
18-09-23;2762399;206302;142;0;6
18-09-23;5954652;811120;133;6;98
18-09-23;4727814;866873;56;0;60
18-09-23;8156801;817758;27;10;59
18-09-23;4360757;614289;139;10;78
18-09-23;8177088;454541;48;7;90
18-09-23;7318086;375805;139;5;67
18-09-23;7171242;628763;141;11;48
18-09-23;3277523;707106;134;8;28
18-09-23;9197806;330246;61;9;31
18-09-23;9623514;889430;108;7;9
18-09-23;6022963;308639;113;17;80
18-09-23;7872181;509574;119;4;51
18-09-23;6599587;287315;66;11;55
18-09-23;9138854;708319;116;9;78
18-09-23;4056465;984436;26;13;19
18-09-23;5520605;804921;85;6;12
18-09-23;5645513;323313;118;12;28
18-09-23;4589362;351071;35;16;17
18-09-23;5478379;399352;114;10;95
18-09-23;2836969;224520;111;2;13
18-09-23;5750069;441936;109;11;90
18-09-23;9207973;255785;59;6;6
18-09-23;8352499;345831;44;11;100
18-09-23;2260413;569107;38;8;45
18-09-23;2982656;338680;48;5;4
18-09-23;4231352;453286;74;19;80
18-09-23;9418610;556519;45;9;67
18-09-23;5319303;601471;74;19;9
18-09-23;5371667;858051;100;3;63
18-09-23;8834045;574848;98;20;11
18-09-23;4542175;215889;107;13;30
18-09-23;2303206;882773;31;0;34
18-09-23;7293331;341225;41;10;8
18-09-23;6483691;394122;88;18;16
