18-09-23;3422376;779100;44;15;38
18-09-23;8045208;373384;141;3;37
18-09-23;9426976;278494;112;12;43
18-09-23;7651248;750047;116;1;42
18-09-23;8018517;911181;59;13;27
18-09-23;4845266;474034;149;9;95
18-09-23;3929226;868155;64;10;15
18-09-23;7508923;481806;170;5;94
18-09-23;2053399;840754;107;1;17
18-09-23;9314414;298759;127;19;86
18-09-23;5425330;497446;103;12;65
18-09-23;7581938;605901;46;4;4
18-09-23;2704121;386795;95;20;69
18-09-23;5580384;369183;118;19;70
18-09-23;6814541;929826;119;10;35
18-09-23;9300206;667267;109;3;64
18-09-23;8376981;856862;52;15;42
18-09-23;4352934;265510;96;2;69
18-09-23;7139921;559602;75;14;45
18-09-23;4367926;409303;87;7;69
18-09-23;8439134;280600;102;11;8
18-09-23;2342588;628941;70;18;49
18-09-23;3467734;747865;139;3;79
18-09-23;4405672;544410;42;6;40
18-09-23;9696743;474085;138;10;89
18-09-23;8438624;294580;104;2;53
18-09-23;3574546;752365;121;14;18
18-09-23;2165624;282232;92;10;56
18-09-23;6552553;246538;37;0;66
18-09-23;8302219;723711;146;3;36
18-09-23;7937582;430015;140;8;44
18-09-23;9027442;580001;129;2;77
18-09-23;9202733;428410;67;3;78
18-09-23;6113235;596512;56;14;58
18-09-23;6831668;991310;170;5;47
18-09-23;4920616;249428;28;17;72
18-09-23;2803776;821360;144;6;63
18-09-23;5515261;324857;105;16;9
18-09-23;6635657;489248;65;11;12
18-09-23;6934737;340638;71;13;35
18-09-23;5013433;311229;85;6;97
18-09-23;2488280;234136;93;2;60
18-09-23;4752042;659292;73;9;91
18-09-23;2072387;829510;161;3;70
18-09-23;3724285;393202;28;11;17
18-09-23;5560180;692773;39;7;92
18-09-23;7996660;731774;162;5;32
18-09-23;8031092;697933;159;5;19
18-09-23;4031264;769158;82;15;9
18-09-23;3870686;791787;150;5;21
18-09-23;6152307;710114;160;12;67
18-09-23;5757964;344912;80;10;78
18-09-23;3455484;364296;25;15;91
18-09-23;9889095;283900;39;13;24
18-09-23;4792003;849346;25;17;57
18-09-23;5915977;454474;65;14;63
18-09-23;2083810;717831;24;19;1
18-09-23;5899148;331301;66;15;24
18-09-23;2554672;513446;87;10;95
18-09-23;7646817;676525;94;14;1
18-09-23;2561569;657233;141;10;15
18-09-23;3983309;902174;114;7;58
18-09-23;2593636;433787;48;11;68
18-09-23;8139635;304958;140;16;9
18-09-23;9468613;616468;108;20;76
18-09-23;6950766;907968;51;17;14
18-09-23;2685057;282646;131;4;88
18-09-23;2506112;782453;53;0;32
18-09-23;4728844;675057;147;8;2
18-09-23;4649204;674490;119;2;56
18-09-23;6066915;693295;112;4;97
18-09-23;5433493;505959;76;0;50
18-09-23;4927593;809602;117;3;43
18-09-23;2979371;218756;89;13;43
18-09-23;5196278;919036;101;6;19
18-09-23;6225974;580457;101;19;69
18-09-23;9734985;742090;71;3;44
18-09-23;7440453;883000;26;4;56
18-09-23;9706881;695202;167;17;63
18-09-23;7641212;781387;58;10;44
18-09-23;5815971;969322;139;5;47
18-09-23;2535270;266523;29;15;2
