18-09-23;3139856;708801;96;14;94
18-09-23;4333791;667547;62;8;65
18-09-23;5494873;311871;24;16;38
18-09-23;6938320;774404;38;6;91
18-09-23;4551518;310924;46;0;8
18-09-23;5496012;942678;55;14;12
18-09-23;3011886;494587;135;3;32
18-09-23;4627445;341021;77;11;70
18-09-23;6834128;896646;55;1;75
18-09-23;9450200;499277;96;3;18
18-09-23;8008756;707323;81;10;50
18-09-23;9549441;882704;80;15;68
18-09-23;7815141;536222;130;5;67
18-09-23;4814075;577407;114;5;74
18-09-23;7156383;997773;122;20;100
18-09-23;3013033;313192;45;7;63
18-09-23;6190755;908502;75;4;62
18-09-23;2347098;601031;37;10;72
18-09-23;9370543;532474;80;3;58
18-09-23;3910788;927869;42;15;83
18-09-23;7278485;326853;24;15;100
18-09-23;6464270;343547;162;20;20
18-09-23;6527639;544033;147;7;57
18-09-23;5007099;866157;163;4;86
18-09-23;6860536;555372;91;9;42
18-09-23;9583215;221699;91;19;7
18-09-23;3797601;967662;86;16;64
18-09-23;3320556;526773;69;18;85
18-09-23;8082171;359876;158;9;89
18-09-23;4787257;521451;141;9;61
18-09-23;9291805;298248;60;13;55
18-09-23;6017738;657198;67;7;66
18-09-23;6670397;381677;28;10;81
18-09-23;9368007;804193;129;18;68
18-09-23;5726932;855198;34;1;3
18-09-23;3951454;637767;96;8;21
18-09-23;8179427;258238;158;9;64
18-09-23;3437845;695697;28;18;93
18-09-23;2585522;884285;90;11;79
18-09-23;2567705;944474;50;0;46
18-09-23;5107335;230866;35;19;18
18-09-23;8744463;578540;114;4;72
18-09-23;2943214;399092;116;0;18
18-09-23;7922611;873611;97;11;62
18-09-23;5880079;910913;123;2;28
18-09-23;9244328;659178;131;4;60
18-09-23;4687930;851693;21;2;51
18-09-23;9128476;631549;131;1;38
18-09-23;5871530;343390;112;10;14
18-09-23;4142154;741392;129;15;88
18-09-23;9218172;953864;153;2;45
18-09-23;5197603;974097;153;15;59
18-09-23;3824582;532966;93;14;23
18-09-23;6941251;557666;167;11;6
18-09-23;8955853;371185;122;20;75
18-09-23;2817401;622645;130;20;100
18-09-23;8369284;332096;126;7;81
18-09-23;6190429;210469;120;10;2
18-09-23;5748116;333632;166;1;14
18-09-23;3640404;376490;78;11;30
18-09-23;2370742;613835;59;2;75
18-09-23;6727172;706189;41;12;27
18-09-23;8640725;957644;140;7;96
18-09-23;5570912;936322;60;0;89
18-09-23;2075516;763786;135;17;83
18-09-23;8580744;429375;157;19;46
18-09-23;8936137;483092;106;10;76
18-09-23;7548297;682106;33;17;95
18-09-23;5259875;816437;108;5;52
18-09-23;2339873;941801;117;10;7
18-09-23;5657732;220428;80;4;20
18-09-23;7348591;553652;133;5;46
18-09-23;2470239;427829;103;14;80
18-09-23;2601422;924860;71;6;6
18-09-23;2269149;776700;162;13;67
18-09-23;3853581;650177;76;0;87
18-09-23;2497635;879661;122;0;48
18-09-23;2360271;847180;111;18;73
18-09-23;4334553;524609;47;15;6
18-09-23;7968899;441644;137;7;8
18-09-23;8434819;757596;122;15;74
18-09-23;7523941;629187;169;4;99
18-09-23;9952524;793967;31;18;12
18-09-23;2034984;278439;65;8;90
18-09-23;4545679;701196;88;13;23
18-09-23;6950916;875894;26;7;23
18-09-23;4596621;993814;166;17;98
18-09-23;5275247;770937;141;1;10
18-09-23;5701260;310636;78;20;53
18-09-23;4647812;890800;152;7;72
18-09-23;2782901;526807;131;19;64
18-09-23;7347344;891649;41;13;74
18-09-23;2664724;685271;57;1;48
18-09-23;7434896;980682;55;9;24
18-09-23;6905642;494551;160;10;63
18-09-23;8964714;633522;95;0;25
18-09-23;4253568;695460;134;10;98
18-09-23;8624971;596092;20;17;40
18-09-23;7900514;643796;26;3;11
18-09-23;2550330;242370;132;20;87
18-09-22;9152270;957606;154;0;64
18-09-22;4992803;315042;166;13;26
18-09-22;6621286;855953;108;12;21
18-09-22;4847347;274598;168;0;36
18-09-22;3864767;390113;118;5;45
18-09-22;6917117;802876;120;4;43
18-09-22;9939431;940142;89;0;79
18-09-22;8493933;408168;80;17;60
18-09-22;7496107;724869;146;17;56
18-09-22;7902116;734407;26;14;55
18-09-22;5383114;477929;90;8;83
18-09-22;6230938;674370;119;14;28
18-09-22;2069467;621164;93;7;56
18-09-22;9663789;683210;84;13;68
18-09-22;9804531;278093;54;13;18
18-09-22;4200731;863945;75;10;47
18-09-22;8428395;892059;34;11;18
18-09-22;6440102;439624;169;10;87
18-09-22;3164917;761795;105;4;84
18-09-22;7232028;734128;95;20;63
18-09-22;4593816;356889;130;11;97
18-09-22;9269349;612904;158;20;47
18-09-22;4833439;814189;118;8;53
18-09-22;5418874;330159;28;0;3
18-09-22;5995639;658297;34;7;68
18-09-22;8535158;551396;121;17;92
18-09-22;3995897;828575;36;4;4
18-09-22;6246327;891464;66;2;31
18-09-22;2371807;673745;128;1;49
18-09-22;9560252;881165;76;4;44
18-09-22;4176094;444340;23;15;79
18-09-22;4483313;633180;165;17;86
18-09-22;6856483;486653;109;5;10
18-09-22;7585360;745646;125;13;6
18-09-22;4790104;749644;111;3;79
18-09-22;4268313;794400;35;9;99
18-09-22;2796951;601904;33;12;81
18-09-22;9986739;706896;94;11;69
18-09-22;8549727;777922;51;20;31
18-09-22;2450573;818316;126;14;7
18-09-22;4006757;888315;130;2;49
18-09-22;6656872;649514;132;16;23
18-09-22;4922969;302780;64;19;48
18-09-22;2125541;868003;25;8;4
18-09-22;8315214;739392;113;8;81
18-09-22;2446476;901976;129;15;85
18-09-22;3284136;523474;129;0;25
18-09-22;4903038;556424;68;18;84
18-09-22;3744635;340676;167;3;4
18-09-22;3378435;272610;130;15;66
18-09-22;9910082;911308;94;8;62
18-09-22;5675310;669682;136;9;96
18-09-22;6692172;928673;61;12;43
18-09-22;7018856;769405;119;7;86
18-09-22;8887006;698043;49;9;46
18-09-22;9122321;311760;111;2;64
18-09-22;2703324;212485;34;12;4
18-09-22;9529832;749339;138;18;33
18-09-22;2281792;852869;62;12;49
18-09-22;5428912;433438;99;13;12
18-09-22;9480413;312726;39;16;90
18-09-22;8224366;698902;113;20;65
18-09-22;5728046;854171;111;17;58
18-09-22;5093217;564805;114;13;15
18-09-22;8301298;542534;52;18;22
18-09-22;8553606;284274;167;15;44
18-09-22;6909402;677820;170;4;74
18-09-22;4755618;713619;46;5;78
18-09-22;9652299;362651;101;5;74
18-09-22;5947830;867404;40;3;58
18-09-22;4201224;481023;170;6;35
18-09-22;7046966;606238;104;11;24
18-09-22;3768008;936136;164;14;8
18-09-22;7659666;581285;68;9;8
18-09-22;3358561;238864;151;1;20
18-09-22;6797057;563621;133;15;39
18-09-22;8396192;868416;119;7;60
18-09-22;6540903;942823;105;15;88
18-09-22;9350151;295314;45;7;76
18-09-22;6423054;696076;136;15;92
18-09-22;5965836;445934;101;6;88
18-09-22;5536043;255504;160;20;10
18-09-22;3447395;226067;73;5;81
18-09-22;4611317;554567;153;16;81
18-09-22;8929669;505281;65;15;34
18-09-22;2001109;858246;81;6;50
18-09-22;4259652;704793;55;16;36
18-09-22;3155613;922477;151;12;6
18-09-22;6013179;994417;32;4;9
18-09-22;9240751;750681;85;6;72
18-09-22;6449114;447415;168;8;50
18-09-22;4727769;419622;128;1;47
18-09-22;5522704;648872;129;7;15
18-09-22;8213602;797691;66;15;97
18-09-22;5169648;867284;132;6;8
18-09-22;5001851;858027;80;0;33
18-09-22;6996766;679618;164;9;95
18-09-22;9745544;254253;53;9;23
18-09-22;4829031;699169;168;2;2
18-09-22;5346014;361271;156;16;47
18-09-21;9839759;896879;21;17;70
18-09-21;6979219;450135;61;2;60
18-09-21;8354171;456926;83;14;41
18-09-21;3923473;987127;38;5;75
18-09-21;3024552;826687;70;11;19
18-09-21;2487622;203585;156;17;72
18-09-21;4042660;842144;70;12;35
18-09-21;8658084;289479;30;6;59
18-09-21;8401363;464176;104;19;78
18-09-21;9053406;902859;93;0;79
18-09-21;8820643;312252;111;4;22
18-09-21;5679590;964394;95;4;9
18-09-21;8822410;317576;143;13;77
18-09-21;3073213;419915;103;1;42
18-09-21;2547601;463627;59;9;4
18-09-21;8276875;486238;70;8;79
18-09-21;6930973;268435;26;1;61
18-09-21;4865805;602574;63;18;97
18-09-21;9279949;356960;120;11;91
18-09-21;4859601;988432;100;5;54
18-09-21;8070853;539227;166;2;60
18-09-21;7613798;612930;81;13;98
18-09-21;7656175;851777;23;12;45
18-09-21;4285738;362645;60;15;57
18-09-21;2348887;255697;41;2;71
18-09-21;3533502;787913;109;6;30
18-09-21;2528690;938627;28;15;21
18-09-21;8664989;981986;112;4;15
18-09-21;5966945;484372;32;4;53
18-09-21;3008059;830293;141;18;52
18-09-21;2779028;398966;125;1;47
18-09-21;6063433;840259;139;1;95
18-09-21;4653705;434778;108;5;55
18-09-21;3869985;552210;157;8;61
18-09-21;5838948;507905;34;1;49
18-09-21;9415412;828648;98;1;41
18-09-21;7532619;685342;89;4;72
18-09-21;5318480;288158;58;6;17
18-09-21;7662233;602649;30;18;89
18-09-21;5135123;994017;149;3;45
18-09-21;2023576;619367;21;8;82
18-09-21;7221715;368656;117;0;44
18-09-21;4545919;247046;163;13;1
18-09-21;8108170;521055;52;10;80
18-09-21;6464437;351362;63;7;6
18-09-21;3782234;573530;124;15;87
18-09-21;7261703;411155;98;14;72
18-09-21;3376622;846162;142;1;17
18-09-21;6521471;405481;21;12;68
18-09-21;2941503;929897;26;14;56
18-09-21;6365854;366772;154;17;24
18-09-21;3668274;784265;134;13;76
18-09-21;7754717;987378;69;12;95
18-09-21;8386728;424833;142;19;47
18-09-21;7920899;648868;121;3;79
18-09-21;2067843;705711;117;4;40
